id,cliente_id,data,valor,moeda,suspeita
522772,18,2025-03-26,3584.84,EUR,1
522773,97,2025-04-08,1625.34,EUR,1
522774,34,2025-04-14,4691.08,USD,1
522775,13,2025-04-21,2423.37,USD,1
522776,15,2025-04-08,4544.74,BRL,1
522777,62,2025-03-30,1283.87,BRL,1
522778,62,2025-04-18,4181.65,USD,1
522779,36,2025-03-28,865.78,USD,1
522780,68,2025-03-29,1273.89,BRL,1
522781,19,2025-04-10,3368.23,EUR,1
522782,39,2025-03-31,1062.93,USD,1
522783,65,2025-04-14,3570.63,BRL,1
522784,98,2025-04-18,2695.47,EUR,1
522785,35,2025-03-30,4722.79,USD,1
522786,30,2025-03-27,4526.08,USD,1
522787,87,2025-04-17,2955.77,EUR,1
522788,67,2025-04-10,3722.13,USD,1
522789,15,2025-04-20,3979.61,USD,1
522790,56,2025-03-23,4045.2,EUR,1
522791,26,2025-04-09,4050.64,BRL,1
522792,29,2025-04-15,2193.61,USD,1
522793,73,2025-03-28,1995.05,USD,1
522794,63,2025-03-25,4009.61,BRL,1
522795,7,2025-04-07,4850.34,EUR,1
522796,77,2025-03-28,4199.34,EUR,1
522797,68,2025-04-16,4896.39,USD,1
522798,59,2025-04-04,2074.69,USD,1
522799,93,2025-03-30,3230.48,BRL,1
522800,53,2025-04-06,1837.6,USD,1
522801,80,2025-03-26,1464.6,EUR,1
522802,44,2025-04-09,3085.09,BRL,1
522803,56,2025-03-28,191.2,BRL,0
522804,15,2025-04-15,3396.76,EUR,1
522805,9,2025-03-25,3622.3,BRL,1
522806,8,2025-04-18,4166.9,EUR,1
522807,78,2025-03-24,2152.8,BRL,0
522808,49,2025-03-26,538.54,BRL,0
522809,19,2025-03-30,4217.94,BRL,1
522810,66,2025-04-21,1181.18,USD,1
522811,13,2025-03-27,403.2,USD,1
522812,65,2025-03-26,4205.84,EUR,1
522813,72,2025-04-07,4980.5,USD,1
522814,14,2025-04-22,572.96,BRL,0
522815,38,2025-04-17,260.83,BRL,0
522816,9,2025-04-19,2986.62,USD,1
522817,89,2025-04-20,3931.86,EUR,1
522818,9,2025-03-31,2278.95,USD,1
522819,5,2025-04-07,1885.1,BRL,0
522820,52,2025-04-15,4355.8,EUR,1
522821,49,2025-04-10,1281.07,EUR,1
522822,43,2025-04-18,1446.31,BRL,0
522823,58,2025-03-30,4064.36,BRL,1
522824,13,2025-04-20,2105.0,USD,1
522825,36,2025-04-06,4664.26,USD,1
522826,96,2025-04-13,1204.07,EUR,1
522827,22,2025-04-03,2586.04,USD,1
522828,47,2025-04-04,1471.3,USD,1
522829,32,2025-04-01,4473.61,USD,1
522830,29,2025-04-17,1025.44,EUR,1
522831,58,2025-04-13,4712.27,USD,1
522832,61,2025-04-12,400.89,USD,1
522833,87,2025-04-03,12.67,EUR,1
522834,76,2025-04-17,2687.84,USD,1
522835,91,2025-03-26,3225.39,EUR,1
522836,54,2025-04-01,2723.21,BRL,0
522837,40,2025-04-21,1781.64,BRL,0
522838,21,2025-04-13,3780.04,EUR,1
522839,68,2025-04-07,1807.45,EUR,1
522840,9,2025-04-16,2840.27,USD,1
522841,81,2025-04-09,2930.16,EUR,1
522842,51,2025-04-11,4258.47,BRL,1
522843,6,2025-04-19,421.77,EUR,1
522844,50,2025-04-13,583.38,EUR,1
522845,21,2025-03-31,3280.24,USD,1
522846,76,2025-04-11,199.86,USD,1
522847,32,2025-04-01,225.57,EUR,1
522848,92,2025-04-10,1659.5,USD,1
522849,9,2025-04-13,3675.11,USD,1
522850,8,2025-04-18,4279.33,BRL,1
522851,28,2025-04-14,3521.57,EUR,1
522852,68,2025-04-05,1460.07,USD,1
522853,23,2025-04-08,2072.95,USD,1
522854,88,2025-04-14,3839.4,EUR,1
522855,70,2025-04-13,1805.64,USD,1
522856,79,2025-03-26,485.25,BRL,0
522857,93,2025-03-24,4313.25,EUR,1
522858,92,2025-03-27,656.33,EUR,1
522859,54,2025-04-10,348.23,USD,1
522860,93,2025-04-22,3387.62,EUR,1
522861,19,2025-04-20,3193.35,BRL,1
522862,56,2025-04-18,4027.06,EUR,1
522863,8,2025-04-17,2661.41,EUR,1
522864,2,2025-04-14,588.1,USD,1
522865,98,2025-03-26,1303.56,EUR,1
522866,9,2025-04-16,2068.56,EUR,1
522867,28,2025-04-06,724.87,BRL,1
522868,25,2025-03-24,4255.37,BRL,1
522869,56,2025-04-12,633.44,USD,1
522870,18,2025-04-12,2391.34,BRL,1
522871,12,2025-03-27,2978.19,BRL,0
522872,65,2025-04-17,4930.48,USD,1
522873,92,2025-04-18,4631.68,EUR,1
522874,86,2025-03-31,4890.74,USD,1
522875,97,2025-03-29,2603.26,USD,1
522876,76,2025-04-22,3312.1,EUR,1
522877,13,2025-03-26,4479.08,BRL,1
522878,14,2025-04-01,575.05,USD,1
522879,47,2025-04-10,4617.87,EUR,1
522880,68,2025-04-17,1019.29,BRL,0
522881,54,2025-04-02,2566.26,USD,1
522882,76,2025-04-11,2469.77,BRL,0
522883,3,2025-04-09,3747.93,BRL,1
522884,93,2025-04-11,323.62,USD,1
522885,25,2025-04-02,3173.95,USD,1
522886,63,2025-04-11,542.11,EUR,1
522887,70,2025-04-09,2075.8,EUR,1
522888,84,2025-04-07,462.76,BRL,0
522889,70,2025-04-03,3112.02,EUR,1
522890,21,2025-04-03,2864.83,EUR,1
522891,95,2025-04-15,163.51,EUR,1
522892,77,2025-04-15,134.27,USD,1
522893,25,2025-04-22,1085.95,EUR,1
522894,81,2025-04-10,1848.06,USD,1
522895,83,2025-03-30,1579.27,BRL,1
522896,53,2025-04-03,1802.85,EUR,1
522897,25,2025-03-29,3547.71,USD,1
522898,56,2025-04-10,977.6,USD,1
522899,24,2025-03-25,2263.58,EUR,1
522900,17,2025-04-03,1275.09,BRL,0
522901,95,2025-04-06,1834.56,USD,1
522902,31,2025-04-18,2255.15,EUR,1
522903,24,2025-04-18,1737.0,EUR,1
522904,32,2025-03-26,1833.78,EUR,1
522905,40,2025-03-24,3267.74,BRL,1
522906,38,2025-03-23,3778.48,USD,1
522907,74,2025-04-17,1457.17,USD,1
522908,51,2025-04-03,2641.95,BRL,0
522909,16,2025-03-26,2807.88,EUR,1
522910,42,2025-04-04,18.45,EUR,1
522911,81,2025-04-19,4908.14,EUR,1
522912,48,2025-03-28,2464.49,EUR,1
522913,75,2025-03-27,3235.79,BRL,1
522914,91,2025-04-10,1851.68,EUR,1
522915,85,2025-04-05,3253.17,BRL,1
522916,55,2025-03-31,1240.37,BRL,0
522917,33,2025-04-01,3777.51,BRL,1
522918,52,2025-04-17,3658.55,USD,1
522919,2,2025-03-30,2961.91,USD,1
522920,19,2025-03-23,3561.07,EUR,1
522921,19,2025-04-05,1308.08,USD,1
522922,2,2025-03-29,1044.82,EUR,1
522923,64,2025-03-23,2280.13,USD,1
522924,36,2025-04-12,2132.32,USD,1
522925,48,2025-04-08,129.16,USD,1
522926,40,2025-04-18,2062.95,EUR,1
522927,17,2025-03-31,1631.28,USD,1
522928,53,2025-04-12,530.18,EUR,1
522929,30,2025-04-18,473.96,USD,1
522930,56,2025-04-01,4460.12,BRL,1
522931,24,2025-04-06,857.64,BRL,1
522932,49,2025-04-17,3448.8,EUR,1
522933,71,2025-03-27,2790.43,BRL,0
522934,51,2025-04-13,2005.62,BRL,1
522935,25,2025-04-03,1431.57,USD,1
522936,39,2025-04-10,1382.21,BRL,0
522937,89,2025-04-17,4994.69,EUR,1
522938,78,2025-04-14,1768.99,USD,1
522939,77,2025-04-15,1652.36,EUR,1
522940,50,2025-04-03,2791.01,BRL,0
522941,28,2025-04-20,1797.48,USD,1
522942,48,2025-04-08,293.84,EUR,1
522943,0,2025-03-24,1124.82,EUR,1
522944,37,2025-04-19,3803.36,EUR,1
522945,3,2025-03-24,1651.44,BRL,0
522946,58,2025-04-15,2127.23,BRL,0
522947,82,2025-04-22,1133.81,EUR,1
522948,87,2025-04-04,4277.47,BRL,1
522949,19,2025-04-17,2519.59,USD,1
522950,33,2025-04-14,3972.16,USD,1
522951,6,2025-04-02,1103.21,USD,1
522952,31,2025-03-23,2844.25,BRL,1
522953,11,2025-04-08,4158.93,USD,1
522954,47,2025-04-10,2787.29,BRL,0
522955,31,2025-04-07,557.99,USD,1
522956,86,2025-04-06,3168.57,EUR,1
522957,66,2025-03-29,66.75,BRL,1
522958,36,2025-04-02,63.09,USD,1
522959,58,2025-04-14,4766.12,USD,1
522960,60,2025-04-01,1550.96,USD,1
522961,72,2025-04-17,2929.61,BRL,0
522962,40,2025-04-15,2979.49,BRL,0
522963,12,2025-04-22,653.06,USD,1
522964,87,2025-04-03,1706.19,BRL,0
522965,96,2025-04-21,3092.36,USD,1
522966,75,2025-04-10,270.59,USD,1
522967,57,2025-04-09,4448.95,EUR,1
522968,40,2025-04-15,3121.82,USD,1
522969,78,2025-04-07,3409.28,USD,1
522970,4,2025-04-13,4675.92,BRL,1
522971,92,2025-04-21,2261.49,EUR,1
522972,55,2025-03-27,3589.75,USD,1
522973,88,2025-04-14,692.89,BRL,0
522974,55,2025-04-01,1336.9,BRL,0
522975,16,2025-03-27,544.47,BRL,0
522976,64,2025-04-19,550.73,EUR,1
522977,70,2025-04-07,4523.4,USD,1
522978,47,2025-04-22,1320.73,BRL,0
522979,87,2025-04-07,3395.17,EUR,1
522980,4,2025-04-15,3100.04,EUR,1
522981,33,2025-04-14,860.55,BRL,0
522982,87,2025-04-06,2868.92,USD,1
522983,12,2025-04-10,3328.57,BRL,1
522984,4,2025-04-15,3204.71,BRL,1
522985,90,2025-04-02,997.76,BRL,0
522986,98,2025-04-07,1038.62,BRL,0
522987,33,2025-04-12,356.78,USD,1
522988,62,2025-04-18,4616.82,USD,1
522989,23,2025-03-26,4788.65,BRL,1
522990,16,2025-04-03,3038.9,EUR,1
522991,63,2025-04-17,4917.32,USD,1
522992,9,2025-03-31,1809.82,USD,1
522993,71,2025-04-13,2218.6,USD,1
522994,59,2025-04-12,1421.99,USD,1
522995,58,2025-04-12,697.29,USD,1
522996,72,2025-03-24,1014.99,BRL,0
522997,65,2025-04-03,4938.82,USD,1
522998,21,2025-04-07,1902.5,EUR,1
522999,58,2025-04-05,276.32,USD,1
523000,96,2025-03-26,4292.48,EUR,1
523001,26,2025-03-30,1140.43,BRL,1
523002,97,2025-04-09,928.37,BRL,0
523003,62,2025-04-01,4701.07,EUR,1
523004,75,2025-04-10,4827.81,USD,1
523005,0,2025-04-03,717.67,BRL,0
523006,15,2025-04-13,3185.38,USD,1
523007,81,2025-04-10,991.36,BRL,0
523008,58,2025-04-10,3000.54,USD,1
523009,97,2025-04-04,865.23,EUR,1
523010,68,2025-04-17,4267.99,USD,1
523011,86,2025-03-24,2880.63,EUR,1
523012,20,2025-04-06,3525.77,USD,1
523013,33,2025-03-31,2558.51,EUR,1
523014,64,2025-04-12,1975.23,USD,1
523015,20,2025-03-29,883.03,BRL,1
523016,61,2025-04-11,3626.63,BRL,1
523017,65,2025-04-15,549.25,EUR,1
523018,96,2025-03-23,345.52,BRL,1
523019,49,2025-04-10,1400.41,EUR,1
523020,4,2025-03-29,4745.06,USD,1
523021,42,2025-03-26,4972.79,USD,1
523022,83,2025-04-15,3797.66,EUR,1
523023,48,2025-03-28,3401.74,EUR,1
523024,57,2025-04-02,613.35,BRL,0
523025,3,2025-04-04,4390.93,USD,1
523026,90,2025-04-22,2283.93,EUR,1
523027,3,2025-04-04,3702.16,EUR,1
523028,94,2025-04-08,1109.93,USD,1
523029,73,2025-03-25,3523.13,BRL,1
523030,28,2025-04-05,4008.09,EUR,1
523031,89,2025-04-03,1042.42,EUR,1
523032,44,2025-04-09,2375.92,USD,1
523033,45,2025-04-16,2148.98,USD,1
523034,78,2025-03-25,4223.61,EUR,1
523035,68,2025-04-08,954.63,USD,1
523036,44,2025-04-19,3967.03,USD,1
523037,43,2025-03-28,3455.61,USD,1
523038,32,2025-04-01,2182.58,EUR,1
523039,92,2025-04-20,3985.63,EUR,1
523040,54,2025-03-25,488.27,USD,1
523041,62,2025-04-17,480.55,USD,1
523042,34,2025-03-30,4065.81,BRL,1
523043,25,2025-03-30,1377.44,USD,1
523044,85,2025-03-29,2742.7,EUR,1
523045,45,2025-04-09,4074.44,BRL,1
523046,30,2025-04-05,689.67,USD,1
523047,71,2025-04-18,16.73,BRL,0
523048,35,2025-04-04,3190.84,BRL,1
523049,58,2025-04-02,3903.79,USD,1
523050,69,2025-04-16,4596.67,BRL,1
523051,58,2025-04-18,2895.37,BRL,0
523052,68,2025-04-18,4623.14,USD,1
523053,3,2025-04-02,2407.47,BRL,0
523054,59,2025-04-19,1658.14,USD,1
523055,44,2025-04-19,1391.15,EUR,1
523056,62,2025-04-11,1160.75,BRL,0
523057,29,2025-03-29,2809.1,EUR,1
523058,23,2025-04-12,3159.41,USD,1
523059,37,2025-03-31,1521.47,EUR,1
523060,9,2025-03-23,4093.58,BRL,1
523061,55,2025-04-20,3164.1,BRL,1
523062,87,2025-03-25,4132.04,BRL,1
523063,87,2025-04-10,1725.2,USD,1
523064,79,2025-03-31,231.81,EUR,1
523065,47,2025-04-09,3461.8,BRL,1
523066,6,2025-03-27,339.99,BRL,0
523067,74,2025-04-15,2190.43,USD,1
523068,64,2025-04-22,800.23,USD,1
523069,25,2025-03-29,1798.6,EUR,1
523070,80,2025-04-21,1102.34,BRL,0
523071,4,2025-04-16,4072.81,EUR,1
523072,25,2025-04-22,4487.16,EUR,1
523073,47,2025-03-31,3546.56,EUR,1
523074,41,2025-03-28,4204.35,BRL,1
523075,61,2025-03-30,4991.63,BRL,1
523076,15,2025-03-23,35.32,USD,1
523077,71,2025-04-09,3373.5,EUR,1
523078,70,2025-04-04,1300.68,EUR,1
523079,62,2025-04-22,536.25,BRL,0
523080,38,2025-04-08,4623.2,EUR,1
523081,90,2025-04-09,1017.89,EUR,1
523082,70,2025-03-26,2835.19,EUR,1
523083,43,2025-04-20,1038.85,EUR,1
523084,48,2025-04-03,3283.18,USD,1
523085,54,2025-04-07,4724.09,USD,1
523086,53,2025-04-16,1533.01,USD,1
523087,51,2025-04-19,1177.85,EUR,1
523088,17,2025-04-05,3885.34,EUR,1
523089,56,2025-04-12,2033.05,BRL,1
523090,9,2025-04-10,4532.75,BRL,1
523091,78,2025-04-15,3367.55,EUR,1
523092,73,2025-04-15,1570.88,USD,1
523093,23,2025-04-19,105.45,EUR,1
523094,51,2025-03-31,2925.52,USD,1
523095,61,2025-03-31,4652.59,EUR,1
523096,86,2025-04-21,266.86,EUR,1
523097,15,2025-04-14,1400.92,EUR,1
523098,7,2025-03-29,3915.52,EUR,1
523099,81,2025-03-25,2367.8,USD,1
523100,85,2025-03-30,759.8,USD,1
523101,24,2025-04-13,2706.87,EUR,1
523102,55,2025-04-22,89.61,EUR,1
523103,65,2025-04-12,1910.51,EUR,1
523104,43,2025-04-06,4137.82,EUR,1
523105,89,2025-04-08,2613.64,BRL,0
523106,32,2025-03-24,4899.16,BRL,1
523107,39,2025-04-08,4982.57,BRL,1
523108,96,2025-04-10,1650.95,BRL,0
523109,27,2025-04-15,4602.67,EUR,1
523110,71,2025-03-30,2843.33,BRL,1
523111,11,2025-04-04,4841.53,USD,1
523112,23,2025-04-01,1627.1,BRL,0
523113,43,2025-04-12,505.8,USD,1
523114,72,2025-04-09,4911.06,BRL,1
523115,34,2025-04-07,2868.38,BRL,0
523116,3,2025-04-17,4835.49,USD,1
523117,59,2025-04-08,4796.74,EUR,1
523118,15,2025-04-07,755.32,USD,1
523119,41,2025-04-07,1820.22,BRL,0
523120,29,2025-03-28,44.89,USD,1
523121,35,2025-03-31,1978.92,USD,1
523122,95,2025-03-27,4493.25,BRL,1
523123,23,2025-03-28,3223.54,USD,1
523124,4,2025-03-29,4802.63,EUR,1
523125,21,2025-03-24,3273.78,USD,1
523126,79,2025-03-27,4336.23,BRL,1
523127,69,2025-04-11,4083.94,USD,1
523128,36,2025-04-09,2154.77,BRL,0
523129,60,2025-04-02,1363.2,EUR,1
523130,61,2025-04-01,612.8,BRL,0
523131,99,2025-04-03,946.53,BRL,0
523132,48,2025-04-21,1861.58,EUR,1
523133,66,2025-03-24,2072.78,EUR,1
523134,15,2025-04-03,4719.42,BRL,1
523135,72,2025-04-19,1094.17,EUR,1
523136,70,2025-04-07,3194.85,EUR,1
523137,47,2025-04-13,275.8,USD,1
523138,82,2025-04-02,4012.16,EUR,1
523139,13,2025-04-13,2235.6,USD,1
523140,30,2025-04-18,3598.16,BRL,1
523141,62,2025-04-16,1230.08,BRL,0
523142,55,2025-04-10,373.79,BRL,0
523143,3,2025-04-20,1813.85,EUR,1
523144,75,2025-04-22,1334.6,EUR,1
523145,18,2025-04-10,3824.27,EUR,1
523146,59,2025-04-22,3285.78,EUR,1
523147,16,2025-04-22,403.85,BRL,0
523148,35,2025-04-16,2577.63,USD,1
523149,96,2025-04-13,2397.97,USD,1
523150,14,2025-04-19,3846.39,EUR,1
523151,93,2025-03-29,2354.53,EUR,1
523152,26,2025-03-26,1482.21,EUR,1
523153,70,2025-04-15,3127.28,BRL,1
523154,33,2025-03-23,1193.85,EUR,1
523155,65,2025-04-04,2293.02,BRL,0
523156,53,2025-03-25,3482.6,BRL,1
523157,90,2025-03-29,3409.88,BRL,1
523158,66,2025-04-09,842.23,USD,1
523159,68,2025-04-17,623.07,USD,1
523160,1,2025-04-22,4381.13,BRL,1
523161,49,2025-04-10,2152.72,BRL,0
523162,13,2025-04-14,3518.94,EUR,1
523163,16,2025-04-09,4340.94,USD,1
523164,91,2025-04-02,3268.7,USD,1
523165,39,2025-04-13,348.33,EUR,1
523166,78,2025-03-29,4964.09,BRL,1
523167,17,2025-03-28,294.06,USD,1
523168,1,2025-04-07,799.59,EUR,1
523169,99,2025-04-15,2920.35,USD,1
523170,58,2025-03-23,4677.72,USD,1
523171,26,2025-04-21,3916.37,EUR,1
523172,62,2025-04-19,4021.24,BRL,1
523173,39,2025-04-09,213.26,EUR,1
523174,68,2025-04-04,4432.69,EUR,1
523175,18,2025-04-04,50.23,EUR,1
523176,66,2025-04-15,3365.53,BRL,1
523177,81,2025-04-21,272.86,EUR,1
523178,18,2025-04-20,4628.14,EUR,1
523179,13,2025-04-06,3625.13,EUR,1
523180,93,2025-03-26,2384.06,BRL,0
523181,72,2025-04-22,1889.12,BRL,0
523182,76,2025-04-10,3099.17,BRL,1
523183,54,2025-03-27,808.67,USD,1
523184,98,2025-04-21,2409.87,BRL,0
523185,49,2025-04-01,675.47,BRL,0
523186,20,2025-04-17,2493.04,USD,1
523187,83,2025-03-31,2863.51,EUR,1
523188,59,2025-04-03,4905.78,BRL,1
523189,96,2025-04-09,3211.83,EUR,1
523190,76,2025-04-07,970.11,BRL,0
523191,50,2025-04-03,1425.08,BRL,0
523192,53,2025-04-02,2248.11,BRL,0
523193,50,2025-04-16,3660.68,BRL,1
523194,77,2025-04-21,100.79,USD,1
523195,25,2025-03-26,1536.55,EUR,1
523196,97,2025-03-24,3719.84,USD,1
523197,44,2025-04-16,518.16,EUR,1
523198,48,2025-04-01,76.66,BRL,0
523199,48,2025-04-04,789.87,EUR,1
523200,73,2025-04-21,2392.68,BRL,0
523201,83,2025-04-21,3432.16,BRL,1
523202,81,2025-04-03,420.12,EUR,1
523203,58,2025-04-14,4754.63,USD,1
523204,20,2025-04-03,1668.43,EUR,1
523205,32,2025-04-16,289.56,USD,1
523206,53,2025-04-07,2755.08,BRL,0
523207,35,2025-03-29,2206.26,BRL,1
523208,96,2025-03-27,2036.93,BRL,0
523209,53,2025-03-24,3161.98,USD,1
523210,96,2025-03-29,1030.3,BRL,1
523211,88,2025-04-18,3931.02,EUR,1
523212,23,2025-04-22,4533.88,USD,1
523213,29,2025-03-29,3042.38,EUR,1
523214,52,2025-04-10,3231.51,USD,1
523215,12,2025-04-13,3788.1,USD,1
523216,29,2025-03-31,4788.41,BRL,1
523217,81,2025-03-31,3973.98,USD,1
523218,83,2025-04-21,730.52,BRL,0
523219,47,2025-04-03,3205.27,USD,1
523220,6,2025-04-08,1129.9,USD,1
523221,87,2025-04-01,4032.2,USD,1
523222,23,2025-04-07,2374.31,BRL,0
523223,12,2025-04-17,324.91,EUR,1
523224,63,2025-04-06,621.78,EUR,1
523225,31,2025-03-27,2612.24,EUR,1
523226,90,2025-04-01,3516.39,BRL,1
523227,3,2025-03-23,398.0,BRL,1
523228,21,2025-04-21,738.72,EUR,1
523229,55,2025-04-21,2325.81,USD,1
523230,38,2025-04-17,663.67,EUR,1
523231,29,2025-04-17,2914.42,EUR,1
523232,89,2025-04-07,1793.29,BRL,0
523233,32,2025-04-19,3584.04,USD,1
523234,51,2025-04-06,4427.77,BRL,1
523235,49,2025-03-26,4189.84,BRL,1
523236,62,2025-03-26,2394.72,EUR,1
523237,80,2025-04-11,3203.77,EUR,1
523238,22,2025-04-20,3346.52,USD,1
523239,61,2025-03-28,4075.46,USD,1
523240,75,2025-03-25,1810.98,USD,1
523241,29,2025-04-16,2289.24,USD,1
523242,15,2025-04-03,3350.22,BRL,1
523243,14,2025-04-06,4498.03,EUR,1
523244,16,2025-04-07,1593.58,BRL,0
523245,5,2025-03-28,3627.28,BRL,1
523246,24,2025-04-07,4874.47,BRL,1
523247,99,2025-04-19,4237.84,BRL,1
523248,3,2025-04-13,3980.08,EUR,1
523249,81,2025-04-08,272.57,BRL,0
523250,29,2025-03-26,724.55,USD,1
523251,77,2025-03-30,3549.66,BRL,1
523252,37,2025-04-05,2421.18,EUR,1
523253,39,2025-03-31,787.92,EUR,1
523254,86,2025-03-31,3671.48,EUR,1
523255,77,2025-04-13,2894.02,BRL,1
523256,21,2025-03-26,1065.07,EUR,1
523257,28,2025-04-15,4942.92,EUR,1
523258,63,2025-03-28,1649.12,EUR,1
523259,1,2025-03-23,3671.37,USD,1
523260,79,2025-03-31,750.09,USD,1
523261,28,2025-04-17,352.9,EUR,1
523262,41,2025-04-11,713.64,EUR,1
523263,62,2025-03-30,3488.52,USD,1
523264,72,2025-03-28,2121.12,USD,1
523265,10,2025-04-15,215.45,USD,1
523266,85,2025-04-20,2745.58,EUR,1
523267,95,2025-04-20,4802.07,BRL,1
523268,82,2025-04-10,536.24,USD,1
523269,74,2025-04-09,4167.87,USD,1
523270,34,2025-04-03,1665.63,EUR,1
523271,53,2025-04-16,352.71,BRL,0
523272,30,2025-03-26,2707.21,EUR,1
523273,92,2025-04-13,3700.17,BRL,1
523274,68,2025-04-12,2655.61,USD,1
523275,84,2025-03-31,3517.06,BRL,1
523276,15,2025-04-22,4610.26,USD,1
523277,12,2025-04-06,201.19,EUR,1
523278,2,2025-03-30,422.65,USD,1
523279,78,2025-04-22,402.48,BRL,0
523280,78,2025-03-24,4841.87,USD,1
523281,8,2025-03-27,686.72,BRL,0
523282,6,2025-04-06,3924.86,EUR,1
523283,22,2025-03-25,2978.07,BRL,0
523284,31,2025-04-05,2587.75,EUR,1
523285,13,2025-03-25,3859.23,BRL,1
523286,60,2025-04-21,3408.48,USD,1
523287,52,2025-04-18,1679.8,USD,1
523288,71,2025-04-12,3505.91,USD,1
523289,66,2025-04-14,4458.71,USD,1
523290,57,2025-04-12,4069.52,USD,1
523291,58,2025-04-04,1195.66,USD,1
523292,47,2025-03-31,2821.21,USD,1
523293,20,2025-04-22,1876.76,USD,1
523294,52,2025-04-05,2727.84,BRL,1
523295,5,2025-04-06,1171.42,USD,1
523296,13,2025-03-27,3298.08,USD,1
523297,83,2025-04-19,4485.0,USD,1
523298,71,2025-03-25,1831.21,USD,1
523299,14,2025-04-05,4072.73,BRL,1
523300,27,2025-04-14,3615.25,USD,1
523301,47,2025-04-20,4229.75,EUR,1
523302,68,2025-03-29,2741.14,BRL,1
523303,66,2025-04-12,3801.69,USD,1
523304,13,2025-04-13,3287.24,EUR,1
523305,3,2025-04-03,4298.39,USD,1
523306,74,2025-04-01,4362.35,EUR,1
523307,44,2025-04-01,4358.39,USD,1
523308,64,2025-03-29,3948.01,USD,1
523309,3,2025-04-03,685.26,USD,1
523310,32,2025-03-23,1443.11,USD,1
523311,64,2025-03-31,1155.74,BRL,0
523312,65,2025-03-24,570.64,EUR,1
523313,95,2025-04-16,2771.22,BRL,0
523314,0,2025-04-15,1231.76,EUR,1
523315,42,2025-03-25,2860.98,BRL,0
523316,32,2025-04-12,3584.67,USD,1
523317,75,2025-04-05,3711.29,USD,1
523318,31,2025-04-22,147.3,BRL,0
523319,20,2025-04-16,4380.69,BRL,1
523320,42,2025-03-28,1439.4,EUR,1
523321,51,2025-03-28,163.27,EUR,1
523322,52,2025-03-26,748.2,BRL,0
523323,38,2025-03-29,4610.72,EUR,1
523324,72,2025-04-13,2065.55,EUR,1
523325,65,2025-04-13,4414.13,USD,1
523326,42,2025-03-30,4509.34,BRL,1
523327,90,2025-04-12,848.25,EUR,1
523328,28,2025-04-15,1944.33,USD,1
523329,56,2025-04-18,3668.42,BRL,1
523330,17,2025-04-18,2985.07,USD,1
523331,45,2025-03-27,2366.0,EUR,1
523332,48,2025-04-07,4397.97,BRL,1
523333,53,2025-04-22,958.59,BRL,0
523334,87,2025-04-10,3769.78,BRL,1
523335,22,2025-03-27,295.6,EUR,1
523336,31,2025-04-15,455.86,EUR,1
523337,86,2025-04-11,2220.47,EUR,1
523338,9,2025-04-12,937.73,USD,1
523339,1,2025-03-27,4540.69,USD,1
523340,85,2025-03-26,1714.66,EUR,1
523341,29,2025-04-10,4030.47,EUR,1
523342,50,2025-04-09,2688.73,BRL,0
523343,11,2025-04-13,1227.02,EUR,1
523344,21,2025-04-19,4249.14,USD,1
523345,93,2025-04-11,1597.72,EUR,1
523346,34,2025-04-05,3531.13,USD,1
523347,36,2025-04-19,4261.79,USD,1
523348,37,2025-03-25,1723.59,USD,1
523349,32,2025-03-31,3121.26,EUR,1
523350,65,2025-04-21,466.02,BRL,0
523351,45,2025-03-23,4984.93,BRL,1
523352,15,2025-04-11,724.28,USD,1
523353,39,2025-04-17,2664.34,EUR,1
523354,37,2025-03-23,1254.21,USD,1
523355,50,2025-04-16,3412.75,BRL,1
523356,90,2025-03-29,1431.69,EUR,1
523357,89,2025-03-30,4144.84,USD,1
523358,56,2025-04-04,640.7,EUR,1
523359,41,2025-03-30,840.94,USD,1
523360,70,2025-04-08,1123.84,USD,1
523361,12,2025-04-11,388.39,BRL,0
523362,31,2025-04-07,1215.84,EUR,1
523363,17,2025-04-03,4386.75,USD,1
523364,3,2025-03-23,817.45,BRL,1
523365,87,2025-04-06,30.54,USD,1
523366,97,2025-03-27,1715.1,EUR,1
523367,70,2025-03-28,4131.45,BRL,1
523368,58,2025-04-15,1819.55,EUR,1
523369,59,2025-04-07,1801.95,BRL,0
523370,23,2025-03-28,3504.85,EUR,1
523371,63,2025-03-27,2719.21,EUR,1
523372,71,2025-04-02,271.9,USD,1
523373,69,2025-04-01,1000.17,EUR,1
523374,37,2025-03-26,3279.52,EUR,1
523375,96,2025-03-29,4635.08,BRL,1
523376,90,2025-04-15,2382.36,USD,1
523377,69,2025-04-08,3288.42,EUR,1
523378,46,2025-03-30,476.54,EUR,1
523379,62,2025-04-15,2249.37,BRL,0
523380,27,2025-03-29,1347.08,BRL,1
523381,5,2025-04-12,4564.0,USD,1
523382,36,2025-03-23,3088.62,EUR,1
523383,74,2025-04-07,2383.54,EUR,1
523384,76,2025-04-22,104.16,EUR,1
523385,85,2025-03-25,2835.56,BRL,0
523386,71,2025-03-27,3898.87,USD,1
523387,73,2025-04-01,671.53,EUR,1
523388,79,2025-04-13,3377.41,BRL,1
523389,65,2025-04-19,1871.51,EUR,1
523390,89,2025-04-19,2832.66,BRL,1
523391,57,2025-04-07,277.72,EUR,1
523392,93,2025-04-03,2729.08,EUR,1
523393,59,2025-03-23,494.62,EUR,1
