id,cliente_id,data,valor,moeda,suspeita
503968,41581,2025-04-18,3546.62,EUR,1
503969,36819,2025-04-15,770.71,USD,1
503970,21130,2025-04-12,210.83,EUR,1
503971,52334,2025-04-05,3813.36,EUR,1
503972,76782,2025-04-14,3829.76,BRL,1
503973,3874,2025-03-31,2615.89,EUR,1
503974,5726,2025-03-20,4475.23,EUR,1
503975,11420,2025-04-03,1605.64,EUR,1
503976,13131,2025-04-07,3695.71,BRL,1
503977,79858,2025-03-31,3597.65,EUR,1
503978,70620,2025-03-29,3955.58,USD,1
503979,40371,2025-03-23,2524.59,BRL,1
503980,68766,2025-03-28,4107.58,USD,1
503981,45791,2025-04-06,350.49,USD,1
503982,73003,2025-04-19,1981.67,USD,1
503983,18134,2025-03-22,503.48,EUR,1
503984,88292,2025-04-04,949.9,EUR,1
503985,69419,2025-04-12,2772.4,BRL,1
503986,34959,2025-04-17,1742.68,USD,1
503987,40893,2025-04-19,1170.79,EUR,1
503988,21510,2025-03-22,231.68,BRL,1
503989,37210,2025-03-23,2642.39,BRL,1
503990,71734,2025-04-07,466.69,USD,1
503991,83802,2025-04-11,578.23,BRL,0
503992,77162,2025-03-31,2612.77,EUR,1
503993,88782,2025-04-17,3506.7,USD,1
503994,69803,2025-04-16,2626.84,BRL,0
503995,38083,2025-03-20,1002.66,USD,1
503996,48774,2025-04-10,4735.03,BRL,1
503997,53794,2025-04-14,3037.11,EUR,1
503998,11170,2025-04-10,4251.86,BRL,1
503999,69163,2025-04-03,683.64,EUR,1
504000,39258,2025-04-10,2783.1,BRL,0
504001,99918,2025-03-28,4149.88,USD,1
504002,69263,2025-04-16,2695.58,EUR,1
504003,90564,2025-04-10,279.96,EUR,1
504004,44372,2025-03-23,1086.71,BRL,1
504005,64518,2025-04-07,2763.34,EUR,1
504006,72986,2025-04-03,4655.75,USD,1
504007,2346,2025-04-09,2105.71,BRL,0
504008,61511,2025-04-06,2766.78,EUR,1
504009,9069,2025-04-15,1787.19,EUR,1
504010,23936,2025-03-23,2256.2,USD,1
504011,11807,2025-04-14,4791.05,USD,1
504012,11382,2025-03-25,651.96,USD,1
504013,44871,2025-03-30,3137.55,BRL,1
504014,9701,2025-04-08,3129.71,EUR,1
504015,8221,2025-03-31,50.84,EUR,1
504016,63322,2025-03-23,2151.64,EUR,1
504017,7419,2025-04-05,4867.02,USD,1
504018,40410,2025-04-19,564.1,USD,1
504019,23189,2025-04-14,3678.04,EUR,1
504020,48686,2025-04-05,4773.64,EUR,1
504021,95961,2025-04-05,3541.21,USD,1
504022,75037,2025-04-15,3591.3,EUR,1
504023,12159,2025-04-13,2427.33,BRL,1
504024,63947,2025-04-19,3783.14,EUR,1
504025,94580,2025-03-28,4415.84,USD,1
504026,45600,2025-04-11,171.31,USD,1
504027,20096,2025-03-30,2090.07,EUR,1
504028,92705,2025-04-01,1380.6,USD,1
504029,13929,2025-03-30,4905.69,EUR,1
504030,3726,2025-04-14,1377.12,EUR,1
504031,84868,2025-03-27,4602.02,USD,1
504032,96840,2025-04-03,3141.32,BRL,1
504033,9013,2025-04-18,562.54,EUR,1
504034,7483,2025-04-10,727.86,USD,1
504035,19781,2025-03-28,1580.59,EUR,1
504036,20304,2025-04-15,1261.66,EUR,1
504037,17322,2025-04-08,139.98,USD,1
504038,97495,2025-04-07,4566.42,USD,1
504039,40692,2025-04-14,253.65,EUR,1
504040,95246,2025-04-16,1343.97,USD,1
504041,80517,2025-04-05,347.76,USD,1
504042,11629,2025-03-29,1426.05,EUR,1
504043,744,2025-04-16,2778.36,EUR,1
504044,63538,2025-04-14,4082.23,USD,1
504045,73604,2025-03-25,3025.6,EUR,1
504046,6500,2025-03-26,4349.11,USD,1
504047,72558,2025-04-19,4690.12,EUR,1
504048,69276,2025-03-30,1522.56,EUR,1
504049,32062,2025-03-29,1297.39,USD,1
504050,57342,2025-04-03,1411.4,EUR,1
504051,43513,2025-04-04,4552.03,EUR,1
504052,17207,2025-03-31,2409.23,USD,1
504053,56905,2025-04-03,1144.42,USD,1
504054,98661,2025-04-10,1715.68,USD,1
504055,52585,2025-04-06,1819.84,USD,1
504056,6059,2025-04-17,3886.9,USD,1
504057,46997,2025-04-17,4818.96,EUR,1
504058,29835,2025-03-29,4342.67,BRL,1
504059,54847,2025-04-13,1529.27,USD,1
504060,70582,2025-04-17,914.05,EUR,1
504061,45773,2025-03-25,4201.84,USD,1
504062,30308,2025-03-31,3295.49,USD,1
504063,61081,2025-03-31,4106.79,EUR,1
504064,44584,2025-04-18,111.7,EUR,1
504065,84357,2025-04-19,1623.38,EUR,1
504066,40606,2025-03-21,2579.17,EUR,1
504067,71851,2025-03-22,3609.53,BRL,1
504068,69341,2025-04-02,1523.31,USD,1
504069,90317,2025-04-18,4119.38,EUR,1
504070,89017,2025-03-22,2911.79,EUR,1
504071,73897,2025-04-16,679.35,USD,1
504072,48198,2025-03-25,736.12,EUR,1
504073,72321,2025-03-20,2430.86,BRL,0
504074,55800,2025-03-29,2084.38,USD,1
504075,70576,2025-04-04,938.74,BRL,0
504076,47811,2025-03-30,2813.82,USD,1
504077,89066,2025-04-01,4079.1,EUR,1
504078,35288,2025-03-24,4787.22,BRL,1
504079,17334,2025-03-31,3144.13,USD,1
504080,69563,2025-04-06,4383.82,USD,1
504081,94,2025-03-28,2806.76,USD,1
504082,51882,2025-04-05,1596.88,BRL,1
504083,69909,2025-03-31,3406.73,EUR,1
504084,41192,2025-04-04,4325.24,BRL,1
504085,83800,2025-03-31,1177.85,USD,1
504086,9965,2025-03-26,4699.65,EUR,1
504087,71700,2025-04-15,3378.07,USD,1
504088,23256,2025-04-16,3146.14,USD,1
504089,93745,2025-04-17,721.19,EUR,1
504090,87036,2025-03-30,488.56,EUR,1
504091,28688,2025-04-07,486.44,USD,1
504092,1552,2025-04-15,4429.14,EUR,1
504093,73816,2025-04-17,1044.52,EUR,1
504094,77786,2025-04-14,4764.82,USD,1
504095,54805,2025-04-12,4483.34,USD,1
504096,97938,2025-03-28,4858.74,BRL,1
504097,30760,2025-04-07,3356.75,EUR,1
504098,20969,2025-04-02,1485.09,USD,1
504099,63237,2025-04-06,3374.24,USD,1
504100,5887,2025-04-09,2729.22,BRL,0
504101,56957,2025-03-30,2850.05,USD,1
504102,22492,2025-04-14,32.26,BRL,0
504103,25726,2025-04-11,3924.04,EUR,1
504104,55816,2025-03-20,4005.39,BRL,1
504105,79299,2025-04-15,2405.23,EUR,1
504106,3570,2025-03-24,4233.24,BRL,1
504107,97110,2025-04-09,4331.11,EUR,1
504108,41847,2025-04-05,4526.11,USD,1
504109,84593,2025-04-03,1614.03,EUR,1
504110,2860,2025-03-20,3205.57,USD,1
504111,59534,2025-03-23,1513.58,USD,1
504112,11022,2025-04-15,3503.46,EUR,1
504113,72565,2025-04-14,3679.43,USD,1
504114,60580,2025-04-09,3828.04,EUR,1
504115,9569,2025-04-01,868.83,BRL,0
504116,11842,2025-04-19,2862.44,EUR,1
504117,10138,2025-03-28,117.27,EUR,1
504118,66684,2025-04-09,1968.0,BRL,0
504119,16348,2025-03-31,2579.18,EUR,1
504120,57570,2025-04-04,3687.5,USD,1
504121,34501,2025-04-02,4581.32,USD,1
504122,49924,2025-04-08,3524.16,EUR,1
504123,48418,2025-03-24,2709.3,BRL,0
504124,31721,2025-04-01,4959.12,USD,1
504125,371,2025-04-01,2528.52,USD,1
504126,60340,2025-04-19,4125.2,BRL,1
504127,84505,2025-04-07,3115.46,BRL,1
504128,11857,2025-04-14,3889.27,BRL,1
504129,36484,2025-03-30,3565.16,BRL,1
504130,80263,2025-04-08,993.47,EUR,1
504131,55700,2025-04-16,2522.06,BRL,0
504132,60700,2025-04-10,940.7,EUR,1
504133,10317,2025-04-01,4907.41,EUR,1
504134,83494,2025-04-09,1001.95,USD,1
504135,77324,2025-04-02,3409.55,EUR,1
504136,10350,2025-04-11,3560.75,EUR,1
504137,19024,2025-03-27,4186.43,BRL,1
504138,73354,2025-04-15,721.92,EUR,1
504139,70395,2025-04-10,4134.4,BRL,1
504140,80194,2025-03-24,1175.85,BRL,0
504141,14532,2025-03-20,1384.72,EUR,1
504142,8744,2025-04-13,2476.08,USD,1
504143,77032,2025-04-07,3743.55,EUR,1
504144,30687,2025-03-31,3523.89,USD,1
504145,9179,2025-04-04,4843.03,BRL,1
504146,17474,2025-04-06,1246.41,BRL,1
504147,92333,2025-03-24,528.51,USD,1
504148,86828,2025-03-20,1872.49,EUR,1
504149,57763,2025-03-29,3662.78,EUR,1
504150,49756,2025-04-04,621.44,BRL,0
504151,34721,2025-03-20,2552.86,BRL,0
504152,70391,2025-04-05,1786.18,USD,1
504153,7633,2025-03-31,588.12,USD,1
504154,71639,2025-03-25,2657.89,BRL,0
504155,10580,2025-03-31,2761.78,EUR,1
504156,31705,2025-04-08,3621.87,BRL,1
504157,26456,2025-04-14,1916.37,USD,1
504158,4623,2025-04-11,1062.66,BRL,0
504159,29063,2025-04-17,1467.87,USD,1
504160,76564,2025-04-04,3481.02,BRL,1
504161,29093,2025-04-14,784.46,EUR,1
504162,22618,2025-03-23,3653.76,BRL,1
504163,34830,2025-03-20,4031.39,USD,1
504164,3088,2025-03-22,3218.57,USD,1
504165,33015,2025-04-06,1631.72,USD,1
504166,97537,2025-03-21,1412.46,EUR,1
504167,45082,2025-04-05,4972.85,EUR,1
504168,22825,2025-04-09,981.1,BRL,0
504169,80208,2025-03-25,3936.94,EUR,1
504170,11367,2025-04-13,2540.57,BRL,1
504171,20877,2025-03-31,1670.36,BRL,0
504172,96111,2025-04-15,4752.96,BRL,1
504173,18441,2025-03-27,4774.76,USD,1
504174,42809,2025-03-26,2240.14,BRL,0
504175,16967,2025-03-24,3439.78,USD,1
504176,11127,2025-04-01,2376.51,EUR,1
504177,51123,2025-03-30,1009.21,EUR,1
504178,43312,2025-04-08,1874.9,USD,1
504179,27539,2025-04-14,1045.65,USD,1
504180,20505,2025-03-30,2968.81,BRL,1
504181,31103,2025-04-02,663.33,BRL,0
504182,9022,2025-04-15,746.95,BRL,0
504183,83655,2025-03-24,1182.04,USD,1
504184,12571,2025-03-23,1750.62,BRL,1
504185,69876,2025-03-28,875.05,EUR,1
504186,77510,2025-03-26,3536.17,BRL,1
504187,79059,2025-03-28,3707.28,EUR,1
504188,59043,2025-03-21,447.33,EUR,1
504189,67234,2025-04-07,2383.05,USD,1
504190,14184,2025-04-18,2355.81,EUR,1
504191,83611,2025-04-16,1199.39,USD,1
504192,68082,2025-03-23,1184.5,USD,1
504193,10544,2025-04-17,666.09,BRL,0
504194,89872,2025-04-07,881.35,EUR,1
504195,13096,2025-04-12,1713.94,USD,1
504196,42511,2025-03-23,399.52,USD,1
504197,98548,2025-03-28,1349.57,BRL,0
504198,98192,2025-03-24,4165.52,USD,1
504199,17887,2025-03-25,4798.23,BRL,1
504200,47203,2025-04-05,3007.07,USD,1
504201,3011,2025-03-28,2761.83,USD,1
504202,47701,2025-04-10,4060.38,BRL,1
504203,30710,2025-04-02,3723.13,BRL,1
504204,21699,2025-04-19,1702.91,BRL,1
504205,46525,2025-04-09,4833.84,BRL,1
504206,68624,2025-04-05,700.91,USD,1
504207,48333,2025-03-25,2298.84,EUR,1
504208,98547,2025-04-02,4084.09,BRL,1
504209,96213,2025-04-13,3989.15,EUR,1
504210,14683,2025-03-22,4879.8,USD,1
504211,78102,2025-04-16,1902.18,USD,1
504212,81019,2025-04-11,387.25,EUR,1
504213,75937,2025-04-03,2901.68,EUR,1
504214,77970,2025-04-02,589.89,USD,1
504215,27105,2025-03-30,4843.37,USD,1
504216,11388,2025-04-18,4720.08,BRL,1
504217,42881,2025-04-09,325.45,EUR,1
504218,61924,2025-04-13,2676.27,BRL,1
504219,576,2025-03-20,1700.37,BRL,0
504220,82094,2025-03-26,512.24,USD,1
504221,40330,2025-04-02,4894.86,BRL,1
504222,18195,2025-03-21,116.12,EUR,1
504223,27530,2025-03-26,2827.78,USD,1
504224,11612,2025-03-23,4514.49,BRL,1
504225,96259,2025-03-22,4105.35,EUR,1
504226,11117,2025-03-23,2032.31,BRL,1
504227,15558,2025-04-15,2935.76,USD,1
504228,81146,2025-04-17,1047.02,EUR,1
504229,61786,2025-03-21,2855.0,USD,1
504230,75613,2025-04-15,2457.7,BRL,0
504231,85576,2025-04-19,1374.81,EUR,1
504232,13568,2025-03-21,2052.44,EUR,1
504233,84761,2025-03-23,3523.22,USD,1
504234,91565,2025-04-11,938.63,BRL,0
504235,35913,2025-04-19,3201.53,BRL,1
504236,5288,2025-04-19,217.43,EUR,1
504237,8312,2025-04-15,3939.41,USD,1
504238,26230,2025-04-02,3094.6,BRL,1
504239,88135,2025-04-15,4301.36,USD,1
504240,65567,2025-04-19,1178.29,EUR,1
504241,8548,2025-03-20,1754.17,USD,1
504242,89067,2025-04-02,1084.92,BRL,0
504243,6626,2025-03-31,998.38,BRL,0
504244,76219,2025-04-17,4693.53,BRL,1
504245,46425,2025-04-17,237.69,EUR,1
504246,73465,2025-03-27,918.79,BRL,0
504247,51230,2025-04-11,2399.46,BRL,0
504248,19814,2025-03-29,3637.54,EUR,1
504249,61285,2025-04-04,2751.27,BRL,0
504250,50458,2025-04-10,665.54,USD,1
504251,89158,2025-03-26,3179.08,BRL,1
504252,55161,2025-03-22,2679.33,USD,1
504253,44272,2025-04-18,4045.83,USD,1
504254,18190,2025-04-03,2931.44,USD,1
504255,93138,2025-04-05,2409.78,USD,1
504256,22449,2025-03-21,3888.55,BRL,1
504257,81413,2025-04-10,2571.48,EUR,1
504258,97374,2025-04-11,1708.66,EUR,1
504259,95205,2025-03-22,2187.97,BRL,1
504260,30410,2025-04-12,1081.3,USD,1
504261,57620,2025-04-06,4629.4,EUR,1
504262,49532,2025-03-27,4168.33,BRL,1
504263,67779,2025-04-07,4484.09,USD,1
504264,59680,2025-04-08,3383.58,USD,1
504265,43549,2025-04-06,4193.27,EUR,1
504266,65314,2025-04-02,1001.25,BRL,0
504267,37256,2025-04-08,753.54,EUR,1
504268,28297,2025-04-12,512.8,BRL,1
504269,28273,2025-04-02,2467.43,EUR,1
504270,74252,2025-04-04,2367.62,BRL,0
504271,64474,2025-04-02,637.01,BRL,0
504272,38375,2025-03-28,2049.54,BRL,0
504273,81115,2025-03-22,872.03,EUR,1
504274,56460,2025-04-09,2139.32,BRL,0
504275,8228,2025-04-16,3222.43,EUR,1
504276,63937,2025-04-03,4079.71,USD,1
504277,75679,2025-04-07,3687.14,BRL,1
504278,39646,2025-04-12,3521.43,BRL,1
504279,59630,2025-04-09,4275.64,USD,1
504280,7503,2025-03-27,2242.35,EUR,1
504281,76698,2025-04-03,1196.53,EUR,1
504282,44824,2025-04-01,1506.36,BRL,0
504283,96452,2025-04-02,469.58,EUR,1
504284,19275,2025-04-15,3119.47,USD,1
504285,34300,2025-03-26,423.03,EUR,1
504286,80671,2025-04-06,155.57,USD,1
504287,92669,2025-04-03,1302.09,USD,1
504288,97099,2025-03-29,636.28,BRL,1
504289,26813,2025-03-21,4375.8,USD,1
504290,18404,2025-04-19,855.74,BRL,1
504291,38657,2025-04-02,326.46,BRL,0
504292,38875,2025-04-02,2850.13,USD,1
504293,17330,2025-03-24,903.6,EUR,1
504294,85166,2025-04-04,433.02,EUR,1
504295,47027,2025-03-20,3608.86,BRL,1
504296,14197,2025-03-21,4404.44,EUR,1
504297,75407,2025-04-17,2143.25,EUR,1
504298,65139,2025-04-02,1487.22,BRL,0
504299,6281,2025-04-10,3711.25,BRL,1
504300,93325,2025-04-02,4402.11,EUR,1
504301,33933,2025-03-20,4114.0,EUR,1
504302,41438,2025-04-12,1841.69,EUR,1
504303,99986,2025-03-21,2027.46,BRL,0
504304,74197,2025-04-02,4269.45,BRL,1
504305,39562,2025-03-20,3470.67,USD,1
504306,54507,2025-04-01,2636.39,EUR,1
504307,87302,2025-03-27,810.7,EUR,1
504308,37884,2025-04-05,724.11,EUR,1
504309,63636,2025-04-17,1188.06,EUR,1
504310,67297,2025-04-06,2903.15,USD,1
504311,63276,2025-03-22,571.48,BRL,1
504312,54059,2025-04-05,1392.33,BRL,1
504313,19453,2025-04-15,3282.78,USD,1
504314,49263,2025-03-30,2742.89,BRL,1
504315,76985,2025-03-20,789.68,USD,1
504316,13133,2025-04-17,3812.0,BRL,1
504317,17719,2025-03-30,3052.08,BRL,1
504318,63402,2025-03-20,3943.51,BRL,1
504319,59942,2025-03-29,940.32,USD,1
504320,82069,2025-03-30,831.65,EUR,1
504321,72609,2025-04-10,4350.28,EUR,1
504322,9028,2025-04-09,3016.61,EUR,1
504323,69761,2025-04-07,1205.28,BRL,0
504324,85151,2025-04-13,3915.99,EUR,1
504325,49612,2025-04-12,357.27,USD,1
504326,31402,2025-03-30,3947.2,USD,1
504327,74912,2025-03-26,3870.71,BRL,1
504328,47458,2025-04-12,1446.08,USD,1
504329,92164,2025-03-24,3502.28,EUR,1
504330,1367,2025-04-07,255.52,EUR,1
504331,77321,2025-04-16,2115.02,EUR,1
504332,17087,2025-04-01,4190.23,EUR,1
504333,69262,2025-04-06,2243.42,EUR,1
504334,40472,2025-04-03,4798.0,USD,1
504335,48204,2025-03-31,2910.31,BRL,0
504336,97474,2025-03-26,529.65,EUR,1
504337,70428,2025-03-28,2528.52,BRL,0
504338,28097,2025-04-18,4047.49,EUR,1
504339,53763,2025-03-29,1118.98,BRL,1
504340,84530,2025-04-08,3462.26,EUR,1
504341,99356,2025-03-25,2732.17,BRL,0
504342,14863,2025-04-06,3534.07,BRL,1
504343,11013,2025-03-29,669.9,BRL,1
504344,29534,2025-04-03,3090.43,EUR,1
504345,18583,2025-04-08,3129.59,EUR,1
504346,1338,2025-03-20,1687.14,BRL,0
504347,41480,2025-03-25,352.06,BRL,0
504348,73912,2025-04-16,4065.08,EUR,1
504349,36396,2025-03-23,1826.82,BRL,1
504350,46106,2025-04-18,2096.29,EUR,1
504351,54649,2025-03-26,2768.16,USD,1
504352,61337,2025-04-12,3425.52,BRL,1
504353,78135,2025-03-26,2961.62,BRL,0
504354,33654,2025-04-19,1872.23,USD,1
504355,93864,2025-04-11,2958.35,BRL,0
504356,97556,2025-03-29,4337.19,BRL,1
504357,30447,2025-04-08,4825.17,EUR,1
504358,21413,2025-04-03,3038.94,USD,1
504359,78276,2025-03-28,4139.02,EUR,1
504360,24927,2025-04-15,2928.09,EUR,1
504361,58138,2025-03-26,1158.31,EUR,1
504362,18530,2025-04-01,3429.2,EUR,1
504363,38758,2025-04-16,3612.74,EUR,1
504364,97332,2025-04-08,4585.14,USD,1
504365,10777,2025-04-08,1287.24,BRL,0
504366,71033,2025-03-26,2860.12,USD,1
504367,82468,2025-03-22,2172.75,BRL,1
504368,9707,2025-03-21,1301.43,BRL,0
504369,58812,2025-04-08,4035.91,BRL,1
504370,40542,2025-03-31,1528.58,USD,1
504371,75619,2025-04-14,1034.2,USD,1
504372,7556,2025-04-18,3210.56,USD,1
504373,45600,2025-03-26,1212.06,EUR,1
504374,40624,2025-04-17,2704.14,EUR,1
504375,65362,2025-03-28,1493.45,EUR,1
504376,21532,2025-03-27,1657.05,USD,1
504377,16416,2025-04-14,1660.57,BRL,0
504378,42562,2025-04-04,4888.51,USD,1
504379,13109,2025-04-17,3627.78,USD,1
504380,85221,2025-04-16,4496.64,USD,1
504381,88190,2025-03-28,1450.82,EUR,1
504382,21444,2025-03-22,3239.13,EUR,1
504383,57127,2025-03-29,4522.19,BRL,1
504384,16498,2025-03-30,1958.89,EUR,1
504385,92242,2025-04-18,1897.0,USD,1
504386,3477,2025-04-09,4656.14,EUR,1
504387,15503,2025-04-18,3916.51,USD,1
504388,60071,2025-04-16,1259.5,EUR,1
504389,76389,2025-03-24,2559.28,EUR,1
504390,5643,2025-04-05,4079.4,BRL,1
504391,50882,2025-04-09,506.69,USD,1
504392,83330,2025-04-11,4364.56,USD,1
504393,54799,2025-04-05,1969.96,EUR,1
504394,95972,2025-04-07,4546.0,BRL,1
504395,16245,2025-03-30,1309.74,BRL,1
504396,21074,2025-04-06,4339.24,BRL,1
504397,28046,2025-03-20,599.82,USD,1
504398,73759,2025-04-01,4424.28,BRL,1
504399,49934,2025-03-28,3801.03,EUR,1
504400,79648,2025-04-12,3643.12,USD,1
504401,50574,2025-04-19,196.34,EUR,1
504402,86379,2025-04-13,2790.56,USD,1
504403,28693,2025-03-22,2605.3,USD,1
504404,79708,2025-04-12,1952.51,BRL,1
504405,84013,2025-04-12,92.35,USD,1
504406,86102,2025-03-28,1335.99,BRL,0
504407,10844,2025-04-09,71.0,EUR,1
504408,72130,2025-03-26,767.83,USD,1
504409,77631,2025-04-13,4572.91,USD,1
504410,22732,2025-03-31,2619.52,BRL,0
504411,33447,2025-04-08,3029.9,BRL,1
504412,42772,2025-04-08,746.0,USD,1
504413,46019,2025-03-27,1302.94,BRL,0
504414,32555,2025-03-24,58.53,USD,1
504415,33164,2025-04-14,336.52,USD,1
504416,13677,2025-04-16,1158.33,BRL,0
504417,79715,2025-04-12,2794.05,USD,1
504418,83247,2025-04-14,3853.99,EUR,1
504419,1751,2025-03-26,3269.59,BRL,1
504420,90700,2025-03-28,2765.84,BRL,0
504421,26858,2025-03-31,1609.63,BRL,0
504422,1562,2025-04-05,3739.92,EUR,1
504423,37950,2025-03-20,1412.81,USD,1
504424,41999,2025-04-18,3053.51,EUR,1
504425,43564,2025-04-12,2832.39,BRL,1
504426,98478,2025-04-08,1522.49,EUR,1
504427,93240,2025-03-28,4943.54,USD,1
504428,81275,2025-03-31,3038.81,USD,1
504429,91251,2025-04-05,2361.25,BRL,1
504430,50254,2025-03-20,569.82,USD,1
504431,97784,2025-04-01,3975.63,EUR,1
504432,6771,2025-03-23,4925.12,USD,1
504433,3424,2025-04-18,1145.66,USD,1
504434,77485,2025-04-06,1813.45,USD,1
504435,22908,2025-04-01,2731.01,EUR,1
504436,9605,2025-04-10,4020.06,USD,1
504437,39505,2025-04-14,2123.35,USD,1
504438,53765,2025-03-22,861.9,EUR,1
504439,75795,2025-03-30,3083.95,BRL,1
504440,44873,2025-04-13,2230.57,EUR,1
504441,66131,2025-03-21,354.65,USD,1
504442,63462,2025-04-14,2729.13,EUR,1
504443,90943,2025-03-20,4862.61,BRL,1
504444,62715,2025-04-06,2813.66,EUR,1
504445,55293,2025-04-05,1574.45,EUR,1
504446,81646,2025-04-17,2284.25,BRL,0
504447,62415,2025-04-05,821.33,BRL,1
504448,14375,2025-04-11,2107.97,BRL,0
504449,72476,2025-04-09,4502.72,BRL,1
504450,33741,2025-04-12,1845.41,USD,1
504451,70840,2025-04-18,3253.82,EUR,1
504452,85415,2025-03-22,1081.13,EUR,1
504453,86786,2025-04-08,1810.32,USD,1
504454,51801,2025-04-13,2329.4,USD,1
504455,35290,2025-03-30,2864.66,EUR,1
504456,59909,2025-04-10,1797.25,EUR,1
504457,31005,2025-04-12,3299.7,EUR,1
504458,93153,2025-03-21,1760.2,BRL,0
504459,50907,2025-04-19,3580.81,USD,1
504460,65857,2025-04-07,2799.61,EUR,1
504461,8980,2025-04-05,3308.73,USD,1
504462,95565,2025-03-29,3144.28,BRL,1
504463,39999,2025-04-11,3377.87,BRL,1
504464,7262,2025-04-13,2064.91,EUR,1
504465,27305,2025-03-28,4876.0,USD,1
504466,78047,2025-04-10,1180.37,BRL,0
504467,88563,2025-04-06,3181.65,BRL,1
504468,63416,2025-03-20,38.2,BRL,0
504469,56564,2025-04-03,2781.31,EUR,1
504470,17155,2025-03-22,128.86,BRL,1
504471,7233,2025-04-13,3372.54,EUR,1
504472,1187,2025-04-18,4091.34,EUR,1
504473,31839,2025-04-08,2993.16,BRL,0
504474,35066,2025-04-16,3339.9,USD,1
504475,40386,2025-03-27,3260.11,EUR,1
504476,17254,2025-04-13,4597.61,EUR,1
504477,54679,2025-04-05,4180.92,EUR,1
504478,7919,2025-04-07,3173.46,BRL,1
504479,10854,2025-04-06,1828.83,EUR,1
504480,88544,2025-04-05,4184.04,BRL,1
504481,29630,2025-04-08,2015.37,BRL,0
504482,61271,2025-03-30,3475.06,EUR,1
504483,30925,2025-03-29,3338.31,EUR,1
504484,32868,2025-04-19,4984.69,EUR,1
504485,50,2025-03-20,570.37,USD,1
504486,65070,2025-04-04,319.83,BRL,0
504487,98646,2025-03-28,2337.77,EUR,1
504488,33741,2025-03-29,2356.59,USD,1
504489,59832,2025-03-20,3781.5,EUR,1
504490,17722,2025-03-20,871.99,USD,1
504491,32641,2025-03-27,3129.78,BRL,1
504492,43831,2025-03-25,4695.6,EUR,1
504493,68144,2025-04-06,2700.51,BRL,1
504494,52834,2025-03-24,3000.77,BRL,1
504495,35757,2025-04-02,741.33,USD,1
504496,96634,2025-04-19,1235.01,BRL,1
504497,52615,2025-03-23,2769.71,EUR,1
504498,45398,2025-03-27,1999.78,USD,1
504499,28654,2025-03-29,4309.29,USD,1
504500,45750,2025-03-27,4227.72,BRL,1
504501,14760,2025-04-08,57.92,EUR,1
504502,81746,2025-04-15,3059.79,USD,1
504503,85424,2025-04-06,4702.27,USD,1
504504,8474,2025-03-22,3169.29,BRL,1
504505,66873,2025-04-13,3505.19,USD,1
504506,81821,2025-04-03,811.7,BRL,0
504507,70362,2025-04-17,2795.7,EUR,1
504508,99363,2025-04-06,3063.89,USD,1
504509,81992,2025-04-19,2460.73,EUR,1
504510,12568,2025-04-06,545.44,USD,1
504511,30971,2025-03-30,1741.64,EUR,1
504512,29295,2025-04-08,961.4,BRL,0
504513,10663,2025-04-03,4588.33,BRL,1
504514,37987,2025-03-25,2784.79,USD,1
504515,1509,2025-03-31,1579.75,BRL,0
504516,99405,2025-04-12,2424.52,EUR,1
504517,56734,2025-04-10,866.3,EUR,1
504518,25027,2025-03-31,2354.16,EUR,1
504519,85589,2025-03-24,2681.5,EUR,1
504520,89881,2025-04-10,379.57,EUR,1
504521,57530,2025-04-05,4024.44,BRL,1
504522,30505,2025-03-24,609.82,EUR,1
504523,75703,2025-04-05,1860.92,BRL,1
504524,87830,2025-04-18,2473.77,BRL,0
504525,38694,2025-03-26,3859.92,EUR,1
504526,77945,2025-04-07,859.03,USD,1
504527,72762,2025-03-26,3837.74,EUR,1
504528,1281,2025-04-02,2503.24,USD,1
504529,31450,2025-03-27,3215.16,EUR,1
504530,92504,2025-04-17,1559.98,USD,1
504531,31556,2025-04-15,2329.2,USD,1
504532,6880,2025-04-06,1962.18,BRL,1
504533,11427,2025-03-29,4522.77,USD,1
504534,26253,2025-04-02,1691.33,BRL,0
504535,36881,2025-04-07,1481.93,EUR,1
504536,54519,2025-04-12,1123.57,BRL,1
504537,65060,2025-03-31,3881.88,BRL,1
504538,15018,2025-03-20,4402.64,BRL,1
504539,8395,2025-04-06,3800.96,USD,1
504540,57232,2025-03-31,3895.97,USD,1
504541,38331,2025-03-27,4279.38,BRL,1
504542,32843,2025-03-22,3151.47,BRL,1
504543,64694,2025-03-31,1586.28,EUR,1
504544,12982,2025-04-07,1976.96,USD,1
504545,82887,2025-04-17,2362.81,EUR,1
504546,62663,2025-04-19,2416.65,USD,1
504547,43921,2025-04-01,1162.65,EUR,1
504548,97091,2025-03-27,1547.65,USD,1
504549,32407,2025-03-30,4193.6,USD,1
504550,81097,2025-04-08,1310.8,BRL,0
504551,1637,2025-03-23,110.04,EUR,1
504552,63247,2025-04-10,696.15,BRL,0
504553,56444,2025-04-13,3832.63,BRL,1
504554,77595,2025-04-02,3704.42,EUR,1
504555,65894,2025-04-13,1476.1,BRL,1
504556,93274,2025-04-11,3242.17,BRL,1
504557,83643,2025-04-11,1538.99,BRL,0
504558,47795,2025-04-01,4240.92,EUR,1
504559,56752,2025-03-26,3304.33,EUR,1
504560,66846,2025-03-24,1552.23,BRL,0
504561,55158,2025-04-07,1059.75,BRL,0
504562,98139,2025-03-22,2778.58,EUR,1
